Tenure,MonthlyCharges,TotalContacts,ContractType,SupportTickets,Churn
64,48.61427790249125,5,1,5,0
50,46.1524857248071,0,1,0,0
35,139.9248565193254,6,2,4,1
23,130.8465999032237,3,2,3,1
26,120.73484619288334,2,0,4,1
1,71.05556484914959,7,2,4,1
30,85.56949155883969,1,0,1,1
56,80.36312682336987,8,1,4,0
65,52.941753982718446,7,1,4,0
28,85.6536459993397,7,2,1,0
14,23.96455122085808,2,2,2,0
11,37.13534855466969,3,0,2,1
27,135.25664750196302,1,2,5,1
23,117.71836971408503,1,2,1,0
20,74.97289317768133,3,2,5,1
9,87.22954709690404,5,1,5,1
17,68.09985517479706,4,2,4,0
13,116.30138273088743,0,2,5,1
33,121.94433330017034,9,1,0,0
57,119.22707472641068,0,1,3,0
21,113.93952422847845,5,1,0,0
69,46.58556403006346,2,1,0,0
35,63.936097301262244,2,2,4,0
44,81.07990654787774,6,2,3,0
35,63.00308888559523,0,2,5,0
21,118.14222602058277,0,0,3,1
60,62.815958152494105,9,1,5,0
55,37.97017128209383,2,2,2,0
32,71.87525876627953,7,2,1,0
44,147.38887626170944,0,2,4,1
35,49.36458368136486,9,1,5,0
19,99.58062566261978,3,1,5,1
17,76.28649647916183,8,1,3,0
37,29.23319379441246,3,2,4,0
66,83.42395877974774,9,1,5,0
22,111.28136272428063,7,2,2,0
15,86.71859685761643,6,0,0,1
58,133.37378828705553,2,1,5,0
68,57.56181216548575,6,1,3,0
67,31.21239226951544,6,2,2,0
20,141.75352951554078,9,1,4,1
69,69.16552543866848,2,1,5,0
11,94.93272168897234,1,2,2,0
15,122.96040639692548,8,2,2,1
13,62.16077630382548,0,2,2,0
60,113.10138996308945,6,0,2,1
70,37.604450476317645,3,2,2,0
45,57.86818713671568,1,1,2,0
31,38.81238269774759,1,0,1,0
14,125.45997259217651,7,2,4,1
43,48.9444005794821,6,0,0,0
16,113.26246220267734,6,0,4,1
40,142.62879164193484,4,1,3,0
53,88.61038717895401,9,0,3,1
43,90.2037949938894,7,2,4,0
4,79.93436385271556,1,0,2,1
26,62.36571864117356,1,0,1,1
42,81.83515402023923,4,1,0,0
30,98.36497919467872,0,1,5,1
16,148.17890438218572,5,2,5,1
53,141.90939271136915,3,1,2,0
61,132.07988457810583,5,2,4,0
31,135.58696964163158,6,2,5,1
39,80.82039382796557,2,1,4,0
12,105.46776253307043,7,0,1,1
34,136.35867398170785,6,1,1,0
4,71.0835994488759,0,0,4,1
28,145.02912218491093,5,0,2,1
69,74.05218806899379,6,2,2,0
24,98.14074650111803,3,2,2,0
21,112.27461272540835,1,1,5,1
65,143.576961699872,9,0,0,0
44,51.800115626794586,8,1,0,0
68,116.99702717102349,6,2,2,0
71,87.70602619873068,0,0,4,0
0,54.912428280683336,7,1,1,0
43,120.95888917353078,2,1,3,0
38,91.78889642260005,3,2,1,0
53,105.92659668445785,4,2,1,0
28,61.977138915127135,0,2,3,0
53,82.56561373758865,5,2,2,0
15,100.25605262844871,9,1,1,0
19,72.63840585507972,5,2,3,0
45,45.788430180201175,1,2,5,0
66,145.01326400098952,9,1,4,0
64,86.49078020554026,5,1,4,0
57,115.40964813740106,7,0,4,1
52,73.43613516228756,5,1,2,0
0,66.16712932334312,3,0,1,1
65,72.93135880072626,3,2,1,0
28,73.19556369213447,8,0,0,0
69,90.74341507245397,5,0,4,1
7,90.65108309757721,7,2,2,0
28,84.62999606477332,7,2,3,0
50,37.522152039266956,6,2,2,0
32,84.48981220506904,2,0,1,1
2,41.983507054684694,9,1,4,0
59,36.39765221844947,0,1,0,0
34,141.2439432543518,4,1,5,1
68,98.64350170920156,9,2,2,0
19,105.73370755619595,9,2,0,0
38,72.23317714333729,1,1,1,0
3,138.16751594893236,9,2,3,1
18,102.93096364535651,1,0,2,1
44,119.99208303806637,6,0,5,1
42,67.9131209736028,2,2,1,0
12,144.80154450648632,7,1,4,1
12,126.65996772058095,8,1,2,1
59,131.01330019189066,7,0,0,0
56,42.38525476534805,5,2,2,0
51,55.22521702325854,4,1,1,0
52,57.13145795886502,2,1,1,0
42,55.21819902209325,2,2,0,0
71,131.20306107355742,6,2,5,0
71,24.145023377116974,4,1,1,0
41,29.89299856750066,5,2,2,0
25,55.60893318188748,5,2,5,0
22,45.983486704427676,8,2,0,0
42,50.141749804770285,0,1,1,0
27,123.732614602929,7,0,1,1
8,93.20645720596609,9,2,2,0
19,20.750185968085837,4,1,1,0
55,75.81195954154538,5,0,2,0
38,73.02504049054666,5,1,4,0
50,34.81288502779066,0,1,5,0
11,107.89843251818942,2,1,2,0
54,111.27263448933384,5,0,3,1
10,113.7161184767727,8,1,1,0
25,114.70122292261696,5,0,4,1
41,20.006867501198585,5,2,5,0
26,144.0097045000739,0,0,0,1
10,125.8471397171062,8,1,3,1
37,137.51762055660708,3,0,0,1
42,22.033628389966438,1,1,3,0
18,141.40164345214612,0,2,4,1
63,125.2725087294536,2,0,5,1
5,128.83848858463082,2,2,4,1
45,32.127360013855906,4,0,4,0
41,116.0411437594177,0,1,3,0
64,144.78916965347184,6,0,2,1
71,108.21115438436088,0,2,5,0
58,94.17298260119884,3,0,0,0
51,142.9318581073696,5,2,2,0
46,77.58182582547667,0,2,2,0
6,97.90816362036223,6,1,1,0
10,81.9239781542676,9,0,0,1
60,141.2700087768389,6,2,3,0
67,29.891014479515945,2,1,1,0
24,85.14556110729526,3,1,1,0
11,109.30381738010698,5,1,4,1
25,122.9478499948908,6,2,3,1
11,95.79242416773772,3,0,2,1
42,138.15930673578902,9,2,5,1
50,142.45888809490333,8,1,2,0
36,28.361499015165858,8,2,2,0
45,72.30817014037866,8,2,4,0
52,23.04967282375008,9,1,2,0
12,62.82416545867758,5,0,0,1
53,89.79286833617827,1,1,2,0
56,138.40334096629334,1,1,2,0
3,130.05206192050235,3,2,0,0
48,36.57496446735814,8,1,4,0
6,32.09394871631644,2,2,1,0
10,96.60475403836672,5,1,3,1
53,89.17533641964175,1,1,4,0
44,54.6290933859031,0,0,2,0
22,136.92890099199857,4,1,1,0
27,140.55763323000195,7,0,3,1
56,72.33948698422114,9,1,3,0
25,135.73933242475763,9,1,3,1
24,69.91335625418644,1,1,0,0
53,115.78618813786102,9,0,0,0
28,81.87248828120414,8,2,1,0
35,35.93581034593379,7,0,2,0
13,140.6314461608128,2,1,1,1
34,79.03255713907976,0,2,2,0
29,115.48331524191248,3,1,4,1
16,67.73259587606799,7,0,3,1
66,22.454514214910507,2,0,3,0
29,33.068946629938665,9,2,0,0
44,84.50853233369017,1,0,4,1
50,109.69536642642711,6,1,5,0
46,63.515592455306276,3,2,4,0
52,110.41349969309455,5,1,2,0
63,110.82262662615429,4,2,4,0
37,111.51166795261801,1,2,0,0
63,84.0278410226661,9,1,2,0
6,138.93519951579552,1,0,1,1
21,83.59554733748003,8,1,2,0
40,78.53447515456295,9,0,1,0
9,45.91950647138151,1,0,5,1
56,59.99516135632375,7,1,2,0
6,25.503484027379436,7,2,3,0
49,102.35958817010213,0,1,5,0
51,52.309646710522074,0,2,1,0
32,59.54018308311046,3,0,0,0
0,120.20588781636175,1,2,5,1
52,62.53875381098901,0,1,5,0
59,51.485465961708485,8,2,5,0
33,41.97750738738175,2,0,1,0
3,120.73159228365427,0,0,1,1
16,36.861813538703494,1,2,2,0
3,78.98798883254597,7,0,3,1
42,85.90091509003527,4,0,5,1
3,109.3606886491429,6,2,2,1
0,102.32685270328942,5,0,2,1
70,125.39368748287272,0,2,3,0
49,25.81768641041096,5,2,2,0
60,58.53729422132164,6,0,3,0
34,56.417435440799366,3,2,0,0
7,38.982197726974064,7,0,3,1
23,57.593173001337604,7,0,4,1
35,60.26949083857745,6,0,3,1
49,87.84498005057218,1,1,3,0
42,106.28158226041329,5,0,4,1
26,69.54306676953583,5,2,3,0
31,113.53113007073955,6,2,1,0
17,63.701494015345396,5,2,2,0
27,57.73687805091885,1,1,2,0
28,90.35444726141317,7,1,0,0
15,23.08312683975278,3,2,0,0
46,30.37258607242005,8,2,4,0
58,74.33604066624852,7,1,1,0
30,142.57865248092833,2,2,0,0
3,113.79653137964507,2,0,2,1
36,31.456454035072507,7,0,0,0
16,130.0213416615136,1,2,0,0
38,115.19910017906354,8,0,3,1
47,99.42304834134491,3,2,0,0
45,126.63808487919306,5,1,4,0
47,72.53428020658443,2,2,2,0
38,48.795136611000856,2,1,4,0
3,86.56304058413872,2,0,4,1
29,91.34942822715159,9,0,5,1
29,89.98242836128857,1,0,1,1
21,93.45959289241368,7,2,5,1
65,143.3316393710935,8,1,5,0
11,137.29193100251007,7,1,3,1
35,133.8432147526621,9,0,4,1
17,124.18418541812153,2,0,1,1
52,142.6456539444871,6,1,2,0
70,32.80430341832242,9,2,2,0
0,54.46602398794614,1,0,1,1
57,84.35727293509603,3,2,4,0
5,130.04948410604268,5,0,4,1
69,85.67154249795523,4,0,3,0
43,117.24451611440654,8,2,3,0
71,38.06478768235911,9,2,5,0
23,52.81379568695282,3,2,2,0
18,115.13089235489741,4,2,3,1
17,41.415421155404125,3,1,1,0
29,65.67627150514048,7,1,2,0
41,54.43261351576429,7,0,4,1
32,65.4820202489222,2,0,2,1
11,112.08212638013615,0,0,0,1
26,67.82013354856413,5,1,2,0
38,92.18423193903223,1,2,3,0
8,32.99114401707325,1,0,1,1
20,124.65230012050161,2,1,4,1
28,68.08552133425623,7,0,4,1
32,104.30944067433451,2,1,3,0
61,114.30064821603824,6,2,3,0
14,47.255919874521055,9,1,3,0
1,135.0077480439355,9,2,0,1
51,100.10915270890388,8,0,1,0
43,75.7342684276926,7,2,0,0
53,43.703573865168536,0,1,3,0
17,142.49912192715686,6,0,1,1
2,118.15886653711127,6,0,3,1
6,47.043193155322356,7,1,1,0
42,63.90240071414919,9,2,4,0
37,125.25765355144952,4,1,0,0
36,110.43809621799407,9,2,5,1
57,119.55195805304416,8,2,3,0
32,77.35614328768122,8,0,3,1
58,113.1419141434817,7,2,2,0
10,70.24418397230878,5,0,5,1
67,47.464179201965536,5,1,4,0
67,102.24801452937679,0,1,3,0
21,146.88181032784325,5,0,0,1
65,60.37812628139285,3,0,4,0
43,79.92604698763014,3,2,3,0
5,107.62017823908097,1,0,0,1
41,90.39581667592343,3,1,2,0
24,129.6456134421764,4,0,2,1
56,119.02655184103708,4,0,0,0
54,27.578636502106413,4,0,4,0
15,149.79476041009062,3,2,0,0
13,117.81231898353074,0,0,5,1
38,132.30743111823472,9,2,0,0
27,104.65570257239503,7,2,2,0
50,131.3170666460791,2,0,2,1
48,34.609786740732225,1,2,2,0
8,65.20591862271102,8,0,5,1
57,133.93472266858407,6,1,3,0
44,46.21517746469599,8,1,5,0
21,30.171472815402957,1,2,3,0
31,122.45546219287847,8,1,5,1
68,128.6132002336285,9,0,1,0
68,41.14478836468708,8,2,3,0
41,131.06497776175303,8,0,4,1
52,109.27981342763205,9,2,4,0
58,87.61074881815591,9,2,2,0
38,127.93252506158005,3,2,5,1
14,74.50240241146555,9,2,0,0
70,45.21921430904164,2,1,2,0
28,57.03084795937977,5,1,0,0
2,85.67132237813092,2,1,5,1
9,89.07300304751284,8,2,2,0
28,124.72550743736038,2,1,2,0
34,122.87585407480348,1,2,4,1
5,95.57765243659473,7,1,0,0
11,121.50211283751193,5,2,1,0
37,44.93054957817723,7,1,1,0
18,26.508388522128264,6,1,2,0
66,133.57239694251103,2,1,5,0
7,29.822084189160044,7,2,2,0
7,52.06949586671965,9,2,4,0
46,110.39146345117,0,1,0,0
3,73.2282318915502,0,2,2,0
50,133.92081608901614,9,0,5,1
66,58.73737330609504,7,1,1,0
44,21.543275067016708,8,1,0,0
7,59.08523327289674,9,0,2,1
15,95.14975639402812,5,2,0,0
66,68.87198880242813,4,2,4,0
8,89.53345824863818,1,2,1,0
59,133.95775544855243,8,1,5,0
70,138.6230570499479,5,1,0,0
14,54.576628405034576,7,1,1,0
70,80.0782615250871,8,1,2,0
40,91.38872198138866,8,1,5,0
21,143.3846193954721,7,2,5,1
23,149.82025149137002,9,0,3,1
43,50.60294234939846,7,2,0,0
0,114.50738327495601,2,2,1,1
9,69.14403809031538,2,1,0,0
71,21.05406559520772,1,0,2,0
55,21.202827916667307,0,0,2,0
49,79.87358098309325,3,2,5,0
11,83.4835386905635,1,0,5,1
59,22.934060554547546,1,2,1,0
25,109.30056418065932,4,2,4,1
40,58.2204405173439,3,2,0,0
35,92.78610319967342,0,2,0,0
22,59.11947951150444,8,1,2,0
